Software_Version,SN,Station_ID,Fixture_ID,Carrier_SN,KB_Type,Key_Number,Key_Name,Location,ERS_Category,Key_Type,Key_Size,Dome_Size,Operator,Test_Start_Time,Test_Stop_Time,Total_Test_Time,Slope_Before_Peak_Force_gf_mm,Peak_Force_gf,Peak_Travel_mm,Return_Peak_Force_gf,Return_Peak_Travel_gf,Hysterisis_g_g,Bottom_Force_gf,Bottom_Travel_mm,Return_Bottom_Force_gf,Return_Bottom_Travel_gf,Force_Drop_gf,Click_Ratio_pct,Slope_After_Peak_Force_gf_mm,Final_Slope_gf_mm,Back_Slope_gf_mm,Make_Force_gf,Make_Point_mm,Make_Pt_pct_Travel_pct,Drop_Stroke_Relative_to_Peak_Travel_gf,Travel_80gf_mm,Travel_160gf_mm,Travel_500_gf_mm,Area_Whole_Downstroke_gf_mm,Off_Force_gf,Off_Point_mm,OnBm_Force_g,On_Resit_ohm,Off_Resist_ohm,Ext_Force_gf_OK_NG,Key_Result_OK_NG,Slope_Before_Peak_Force_gf_mm_OK_NG,Peak_Force_gf_OK_NG,Peak_Travel_mm_OK_NG,Return_Peak_Force_gf_OK_NG,Return_Peak_Travel_gf_OK_NG,Hysterisis_g_g_OK_NG,Bottom_Force_gf_OK_NG,Bottom_Travel_mm_OK_NG,Return_Bottom_Force_gf_OK_NG,Return_Bottom_Travel_gf_OK_NG,Force_Drop_gf_OK_NG,Click_Ratio_pct_OK_NG,Slope_After_Peak_Force_gf_mm_OK_NG,Final_Slope_gf_mm_OK_NG,Back_Slope_gf_mm_OK_NG,Make_Force_gf_OK_NG,Make_Point_mm_OK_NG,Make_Pt_pct_Travel_pct_OK_NG,Drop_Stroke_Relative_to_Peak_Travel_gf_OK_NG,Travel_80gf_mm_OK_NG,Travel_160gf_mm_OK_NG,Travel_500gf_mm_OK_NG,Area_Whole_Downstroke_gf_mm_OK_NG,Off_Force_gf_OK_NG,Off_Point_mm_OK_NG,OnBm_Force_g_OK_NG,On_Resit_ohm_OK_NG,Off_Resist_ohm_OK_NG,Ext_Force_gf_OK_NG_1,Probe Speed,MO,Spec,VisionFlag,MakeErrCode,PF_MF,PF_MF_OK_NG,MT_PT,MT_PT_OK_NG,MakeForce_Return,MakeTravel_Return,MakeThres,MakeInterval,Make600,Make_Code,MF_MFAverage,MF_MFAverage_OKNG,MF_MFAverage_Large,MF_MFAverage_Large_OKNG,MF_MFAverage_Small,MF_MFAverage_Small_OKNG,MF_MFAverage_1x1,MF_MFAverage_1x1_OKNG,160T_PT,160T_PT_OKNG,PF_Hysteresis,PF_Hysteresis_OKNG,BF_Hysteresis,BF_Hysteresis_OKNG
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,12,F11,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,194.9285,60.6614,0.3206, , , ,25.5542,0.6, , ,35.11,57.87,120.0679,843.2287, , , , ,0.4244,0.7449,0.8638, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.3386,OK,-0.3206,OK, , ,447,446,600, ,250,OK,250,OK,250,OK,250,OK,0.5432,OK,-189.3386,OK,-224.4458,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,13,F12,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,194.3387,62.7117,0.332, , , ,28.7932,0.601, , ,33.92,54.09,120.287,800.1343, , , , ,0.4097,0.7417,0.8657, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-187.2883,OK,-0.332,OK, , ,477,476,600, ,250,OK,250,OK,250,OK,250,OK,0.5337,OK,-187.2883,OK,-221.2068,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,14,POWER,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,190.5607,61.0337,0.3294, , , ,25.6213,0.6078, , ,35.41,58.02,121.5735,829.8158, , , , ,0.4253,0.7547,0.8752, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.9663,OK,-0.3294,OK, , ,477,476,600, ,250,OK,250,OK,250,OK,250,OK,0.5457,OK,-188.9663,OK,-224.3787,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,15,TILDE,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,186.5136,59.0748,0.3257, , , ,24.8916,0.6138, , ,34.18,57.86,113.3288,845.7111, , , , ,0.4357,0.7613,0.8799, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.9252,OK,-0.3257,OK, , ,457,456,600, ,250,OK,250,OK,250,OK,250,OK,0.5543,OK,-190.9252,OK,-225.1084,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,16,NUM1,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,194.0832,60.1363,0.3192, , , ,25.4173,0.603, , ,34.72,57.73,116.883,851.4279, , , , ,0.4297,0.7489,0.8669, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.8637,OK,-0.3192,OK, , ,461,460,600, ,250,OK,250,OK,250,OK,250,OK,0.5477,OK,-189.8637,OK,-224.5827,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,17,NUM2,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,197.4574,60.7483,0.3171, , , ,25.9811,0.6119, , ,34.77,57.23,112.7421,839.5828, , , , ,0.4403,0.7575,0.8768, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.2516,OK,-0.3171,OK, , ,291,290,600, ,250,OK,250,OK,250,OK,250,OK,0.5596,OK,-189.2516,OK,-224.019,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,18,NUM3,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,191.7816,58.8243,0.3159, , , ,25.2292,0.5999, , ,33.6,57.11,112.8997,848.2595, , , , ,0.431,0.7469,0.8652, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.1757,OK,-0.3159,OK, , ,493,492,600, ,250,OK,250,OK,250,OK,250,OK,0.5493,OK,-191.1757,OK,-224.7708,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,19,NUM4,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,189.9842,60.5525,0.3278, , , ,27.0339,0.6079, , ,33.52,55.35,114.1805,835.2858, , , , ,0.4252,0.753,0.8728, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.4475,OK,-0.3278,OK, , ,493,492,600, ,250,OK,250,OK,250,OK,250,OK,0.545,OK,-189.4475,OK,-222.9661,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,20,NUM5,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,190.2012,57.2863,0.3103, , , ,24.4859,0.6072, , ,32.8,57.26,105.4185,826.2359, , , , ,0.4465,0.7568,0.8776, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-192.7137,OK,-0.3103,OK, , ,373,372,600, ,250,OK,250,OK,250,OK,250,OK,0.5673,OK,-192.7137,OK,-225.5141,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,21,NUM6,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,188.7713,60.5553,0.3298, , , ,24.7324,0.609, , ,35.82,59.16,122.68,843.2626, , , , ,0.4278,0.7576,0.8765, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.4447,OK,-0.3298,OK, , ,465,464,600, ,250,OK,250,OK,250,OK,250,OK,0.5466,OK,-189.4447,OK,-225.2676,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,22,NUM7,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,187.4186,58.9952,0.3237, , , ,25.1218,0.61, , ,33.87,57.42,112.9643,829.4548, , , , ,0.4334,0.7572,0.8776, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.0048,OK,-0.3237,OK, , ,476,475,600, ,250,OK,250,OK,250,OK,250,OK,0.5539,OK,-191.0048,OK,-224.8782,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,23,NUM8,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,195.1518,60.8907,0.3214, , , ,26.1995,0.6053, , ,34.69,56.97,116.7456,837.3201, , , , ,0.4283,0.7497,0.8693, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.1093,OK,-0.3214,OK, , ,532,531,600, ,250,OK,250,OK,250,OK,250,OK,0.5479,OK,-189.1093,OK,-223.8005,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,24,NUM9,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,195.5759,60.747,0.32, , , ,25.6299,0.5987, , ,35.12,57.81,120.4001,841.52, , , , ,0.4257,0.7457,0.8648, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.253,OK,-0.32,OK, , ,445,444,600, ,250,OK,250,OK,250,OK,250,OK,0.5448,OK,-189.253,OK,-224.3701,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,25,NUM0,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,185.1214,56.6914,0.3151, , , ,23.9724,0.6037, , ,32.72,57.71,108.1302,837.5208, , , , ,0.438,0.7531,0.8726, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-193.3086,OK,-0.3151,OK, , ,466,465,600, ,250,OK,250,OK,250,OK,250,OK,0.5575,OK,-193.3086,OK,-226.0276,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,26,MINUS,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,195.3165,60.2647,0.3179, , , ,27.0467,0.6041, , ,33.22,55.12,110.744,806.4108, , , , ,0.4299,0.7478,0.871, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.7353,OK,-0.3179,OK, , ,477,476,600, ,250,OK,250,OK,250,OK,250,OK,0.5531,OK,-189.7353,OK,-222.9534,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,27,EQUAL,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,184.3273,61.2247,0.341, , , ,26.7132,0.607, , ,34.51,56.37,123.8211,806.2403, , , , ,0.4117,0.7527,0.8759, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.7753,OK,-0.341,OK, , ,331,330,600, ,250,OK,250,OK,250,OK,250,OK,0.535,OK,-188.7753,OK,-223.2868,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,28,DELETE,M,,L,1x1.5,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,188.4935,58.6785,0.3203, , , ,24.76,0.6085, , ,33.92,57.8,112.3835,836.1683, , , , ,0.436,0.7564,0.876, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.3215,OK,-0.3203,OK, , ,490,489,600, ,250,OK,250,OK,250,OK,250,OK,0.5557,OK,-191.3215,OK,-225.24,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,29,TAB,M,,L,1x1.5,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,194.9373,62.741,0.3312, , , ,27.1323,0.6055, , ,35.61,56.76,124.0704,835.9184, , , , ,0.4181,0.7493,0.869, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-187.259,OK,-0.3312,OK, , ,298,297,600, ,250,OK,250,OK,250,OK,250,OK,0.5378,OK,-187.259,OK,-222.8677,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,30,Q,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,187.1886,58.5655,0.3218, , , ,25.2922,0.608, , ,33.27,56.81,110.9347,821.6553, , , , ,0.4335,0.7553,0.8767, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.4344,OK,-0.3218,OK, , ,471,470,600, ,250,OK,250,OK,250,OK,250,OK,0.5549,OK,-191.4344,OK,-224.7078,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,31,W,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,199.27,61.1808,0.3166, , , ,26.0775,0.6048, , ,35.1,57.38,116.4384,841.8071, , , , ,0.4327,0.7493,0.8684, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.8192,OK,-0.3166,OK, , ,460,459,600, ,250,OK,250,OK,250,OK,250,OK,0.5518,OK,-188.8192,OK,-223.9225,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,32,E,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,200.3307,61.7383,0.3178, , , ,27.0278,0.5981, , ,34.71,56.22,118.2925,832.6989, , , , ,0.4212,0.739,0.8591, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.2617,OK,-0.3178,OK, , ,414,413,600, ,250,OK,250,OK,250,OK,250,OK,0.5413,OK,-188.2617,OK,-222.9722,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,33,R,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,194.5775,60.4984,0.3203, , , ,26.7952,0.6102, , ,33.7,55.71,111.0014,816.2824, , , , ,0.434,0.7542,0.8762, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.5016,OK,-0.3203,OK, , ,452,451,600, ,250,OK,250,OK,250,OK,250,OK,0.556,OK,-189.5016,OK,-223.2048,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,34,T,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,195.0779,62.9073,0.3318, , , ,27.4779,0.5991, , ,35.43,56.32,126.6108,832.3022, , , , ,0.41,0.7418,0.862, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-187.0927,OK,-0.3318,OK, , ,467,466,600, ,250,OK,250,OK,250,OK,250,OK,0.5301,OK,-187.0927,OK,-222.5221,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,35,Y,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,187.4442,59.801,0.328, , , ,27.4294,0.6029, , ,32.37,54.13,112.1965,808.1044, , , , ,0.4205,0.7485,0.8715, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.199,OK,-0.328,OK, , ,496,495,600, ,250,OK,250,OK,250,OK,250,OK,0.5435,OK,-190.199,OK,-222.5706,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,36,U,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,195.0941,59.9578,0.3167, , , ,26.7979,0.6062, , ,33.16,55.31,109.3018,826.6919, , , , ,0.4331,0.7498,0.8706, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.0422,OK,-0.3167,OK, , ,421,420,600, ,250,OK,250,OK,250,OK,250,OK,0.5539,OK,-190.0422,OK,-223.2021,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,37,I,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,194.0367,59.4691,0.3158, , , ,25.8799,0.6005, , ,33.59,56.48,112.6053,834.4549, , , , ,0.4287,0.7445,0.8644, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.5309,OK,-0.3158,OK, , ,472,471,600, ,250,OK,250,OK,250,OK,250,OK,0.5486,OK,-190.5309,OK,-224.1201,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,38,O,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,189.2716,61.0837,0.3318, , , ,26.3819,0.6044, , ,34.7,56.81,121.5538,807.1713, , , , ,0.4197,0.7515,0.8746, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.9163,OK,-0.3318,OK, , ,463,462,600, ,250,OK,250,OK,250,OK,250,OK,0.5428,OK,-188.9163,OK,-223.6181,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,39,P,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,186.5603,58.666,0.3234, , , ,25.4847,0.5966, , ,33.18,56.56,115.8052,823.6885, , , , ,0.4196,0.743,0.8642, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.334,OK,-0.3234,OK, , ,337,336,600, ,250,OK,250,OK,250,OK,250,OK,0.5408,OK,-191.334,OK,-224.5153,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,40,LEFTBRACKET,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,195.1108,60.1202,0.3175, , , ,25.5434,0.5971, , ,34.58,57.51,118.1131,837.7215, , , , ,0.4264,0.7439,0.8634, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.8798,OK,-0.3175,OK, , ,458,457,600, ,250,OK,250,OK,250,OK,250,OK,0.5459,OK,-189.8798,OK,-224.4566,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,41,RIGHTBRACKET,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,196.3916,60.9101,0.3196, , , ,27.0671,0.5967, , ,33.84,55.56,116.5521,813.7327, , , , ,0.4216,0.7412,0.8635, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.0899,OK,-0.3196,OK, , ,470,469,600, ,250,OK,250,OK,250,OK,250,OK,0.544,OK,-189.0899,OK,-222.9329,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,42,BACKSLASH,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,187.7334,59.7521,0.3273, , , ,25.3946,0.6105, , ,34.36,57.5,115.8691,809.6331, , , , ,0.4317,0.759,0.8818, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.2479,OK,-0.3273,OK, , ,322,321,600, ,250,OK,250,OK,250,OK,250,OK,0.5545,OK,-190.2479,OK,-224.6054,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,43,CAPSLOCK,M,,L,1x1.75,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,190.5136,59.2785,0.3203, , , ,26.8737,0.5998, , ,32.4,54.67,110.4934,811.7327, , , , ,0.425,0.7453,0.8678, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.7215,OK,-0.3203,OK, , ,449,448,600, ,250,OK,250,OK,250,OK,250,OK,0.5476,OK,-190.7215,OK,-223.1263,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,44,A,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,190.837,59.0352,0.3185, , , ,26.3145,0.6042, , ,32.72,55.43,109.2183,820.097, , , , ,0.4335,0.752,0.8735, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.9648,OK,-0.3185,OK, , ,402,401,600, ,250,OK,250,OK,250,OK,250,OK,0.555,OK,-190.9648,OK,-223.6855,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,45,S,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,188.5933,57.6888,0.3149, , , ,24.2463,0.6042, , ,33.44,57.97,110.3388,852.6395, , , , ,0.4384,0.7533,0.8712, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-192.3112,OK,-0.3149,OK, , ,473,472,600, ,250,OK,250,OK,250,OK,250,OK,0.5562,OK,-192.3112,OK,-225.7537,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,46,D,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,193.111,58.524,0.3123, , , ,24.5574,0.6064, , ,33.97,58.04,110.3208,857.4678, , , , ,0.444,0.7563,0.8736, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.476,OK,-0.3123,OK, , ,466,465,600, ,250,OK,250,OK,250,OK,250,OK,0.5613,OK,-191.476,OK,-225.4426,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,47,F,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,196.8466,61.402,0.3214, , , ,27.2464,0.6012, , ,34.16,55.63,116.5455,833.8079, , , , ,0.4218,0.7431,0.8631, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.598,OK,-0.3214,OK, , ,495,494,600, ,250,OK,250,OK,250,OK,250,OK,0.5417,OK,-188.598,OK,-222.7536,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,48,G,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,196.7092,59.7029,0.313, , , ,25.3664,0.6018, , ,34.34,57.51,113.5806,839.0286, , , , ,0.4346,0.7476,0.8669, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.2971,OK,-0.313,OK, , ,434,433,600, ,250,OK,250,OK,250,OK,250,OK,0.554,OK,-190.2971,OK,-224.6336,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,49,H,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,190.9329,61.1725,0.3295, , , ,27.3591,0.6046, , ,33.81,55.28,117.2819,819.6162, , , , ,0.4176,0.7472,0.8688, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.8275,OK,-0.3295,OK, , ,470,469,600, ,250,OK,250,OK,250,OK,250,OK,0.5392,OK,-188.8275,OK,-222.6409,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01083A,IRI_JRS_23,Left,LEFT,X3207,50,J,M,,L,1x1,Large, ,2024/7/2 1:47,2024/7/2 1:49,93,193.6658,60.0416,0.3193, , , ,26.8602,0.596, , ,33.18,55.26,114.3626,811.8741, , , , ,0.4229,0.7422,0.8648, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.9584,OK,-0.3193,OK, , ,442,441,600, ,250,OK,250,OK,250,OK,250,OK,0.5454,OK,-189.9584,OK,-223.1398,OK
