Software_Version,SN,Station_ID,Fixture_ID,Carrier_SN,KB_Type,Key_Number,Key_Name,Location,ERS_Category,Key_Type,Key_Size,Dome_Size,Operator,Test_Start_Time,Test_Stop_Time,Total_Test_Time,Slope_Before_Peak_Force_gf_mm,Peak_Force_gf,Peak_Travel_mm,Return_Peak_Force_gf,Return_Peak_Travel_gf,Hysterisis_g_g,Bottom_Force_gf,Bottom_Travel_mm,Return_Bottom_Force_gf,Return_Bottom_Travel_gf,Force_Drop_gf,Click_Ratio_pct,Slope_After_Peak_Force_gf_mm,Final_Slope_gf_mm,Back_Slope_gf_mm,Make_Force_gf,Make_Point_mm,Make_Pt_pct_Travel_pct,Drop_Stroke_Relative_to_Peak_Travel_gf,Travel_80gf_mm,Travel_160gf_mm,Travel_500_gf_mm,Area_Whole_Downstroke_gf_mm,Off_Force_gf,Off_Point_mm,OnBm_Force_g,On_Resit_ohm,Off_Resist_ohm,Ext_Force_gf_OK_NG,Key_Result_OK_NG,Slope_Before_Peak_Force_gf_mm_OK_NG,Peak_Force_gf_OK_NG,Peak_Travel_mm_OK_NG,Return_Peak_Force_gf_OK_NG,Return_Peak_Travel_gf_OK_NG,Hysterisis_g_g_OK_NG,Bottom_Force_gf_OK_NG,Bottom_Travel_mm_OK_NG,Return_Bottom_Force_gf_OK_NG,Return_Bottom_Travel_gf_OK_NG,Force_Drop_gf_OK_NG,Click_Ratio_pct_OK_NG,Slope_After_Peak_Force_gf_mm_OK_NG,Final_Slope_gf_mm_OK_NG,Back_Slope_gf_mm_OK_NG,Make_Force_gf_OK_NG,Make_Point_mm_OK_NG,Make_Pt_pct_Travel_pct_OK_NG,Drop_Stroke_Relative_to_Peak_Travel_gf_OK_NG,Travel_80gf_mm_OK_NG,Travel_160gf_mm_OK_NG,Travel_500gf_mm_OK_NG,Area_Whole_Downstroke_gf_mm_OK_NG,Off_Force_gf_OK_NG,Off_Point_mm_OK_NG,OnBm_Force_g_OK_NG,On_Resit_ohm_OK_NG,Off_Resist_ohm_OK_NG,Ext_Force_gf_OK_NG_1,Probe Speed,MO,Spec,VisionFlag,MakeErrCode,PF_MF,PF_MF_OK_NG,MT_PT,MT_PT_OK_NG,MakeForce_Return,MakeTravel_Return,MakeThres,MakeInterval,Make600,Make_Code,MF_MFAverage,MF_MFAverage_OKNG,MF_MFAverage_Large,MF_MFAverage_Large_OKNG,MF_MFAverage_Small,MF_MFAverage_Small_OKNG,MF_MFAverage_1x1,MF_MFAverage_1x1_OKNG,160T_PT,160T_PT_OKNG,PF_Hysteresis,PF_Hysteresis_OKNG,BF_Hysteresis,BF_Hysteresis_OKNG
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,59,V,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,312.0856,71.0878,0.2374, , , ,29.4304,0.4599, , ,41.66,58.6,176.8889,1056.2336, ,38.4856,0.5828,77.45,0.4243,0.6617,0.7524, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,32.6022,OK,0.3454,OK, , ,515,515,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5151,OK,-178.9122,OK,-220.5696,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,60,B,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,302.6196,71.2341,0.2448, , , ,31.9794,0.4609, , ,39.25,55.11,171.3437,991.1395, ,41.9003,0.6008,78.4,0.4258,0.6705,0.7663, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,29.3338,OK,0.356,OK, , ,430,430,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5215,OK,-178.7659,OK,-218.0206,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,61,N,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,307.4933,68.8454,0.2334, , , ,27.9907,0.4629, , ,40.85,59.34,168.4727,1032.5712, ,37.8846,0.6036,78.58,0.4423,0.6757,0.7681, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,30.9608,OK,0.3702,OK, , ,432,432,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5347,OK,-181.1546,OK,-222.0093,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,62,M,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,318.2116,69.7151,0.2288, , , ,30.0275,0.4496, , ,39.69,56.93,169.7485,994.4765, ,39.3298,0.5887,77.68,0.4336,0.6624,0.7578, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,30.3853,OK,0.3599,OK, , ,554,554,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.529,OK,-180.2849,OK,-219.9725,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,63,COMMA,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,298.9675,70.2412,0.2443, , , ,31.0232,0.4727, , ,39.22,55.83,162.462,1020.959, ,39.0606,0.5925,77.61,0.4257,0.67,0.7633, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,31.1806,OK,0.3482,OK, , ,592,592,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5191,OK,-179.7588,OK,-218.9768,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,64,PERIOD,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,304.0589,68.9154,0.2361, , , ,29.0214,0.4556, , ,39.89,57.89,171.5854,1078.2273, ,37.7897,0.598,78.2,0.4394,0.6755,0.7647, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,31.1257,OK,0.3619,OK, , ,400,400,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5286,OK,-181.0846,OK,-220.9786,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,65,QUESTION,M,,A,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,310.1016,70.8911,0.2382, , , ,28.4845,0.457, , ,42.41,59.82,182.9445,1013.6556, ,38.0316,0.5938,77.66,0.4325,0.6707,0.7646, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,32.8595,OK,0.3556,OK, , ,413,413,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5264,OK,-179.1089,OK,-221.5155,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,66,RIGHTSHIFT,M,,L,1x2.25,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,310.9052,71.2072,0.2386, , , ,30.3424,0.4542, , ,40.86,57.39,178.7586,960.9384, ,38.1757,0.5679,75.88,0.4116,0.6502,0.7484, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,33.0315,OK,0.3293,OK, , ,487,487,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5098,OK,-178.7928,OK,-219.6576,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,67,FN,M,,AF,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,305.7991,68.1213,0.2322, , , ,27.6435,0.466, , ,40.48,59.42,164.011,1059.9707, ,37.3899,0.5778,77.16,0.4262,0.6584,0.7489, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,30.7314,OK,0.3456,OK, , ,410,410,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5167,OK,-181.8787,OK,-222.3565,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,68,CONTROL,M,,AF,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,303.5719,70.2337,0.2408, , , ,31.8237,0.4628, , ,38.41,54.69,163.4465,1000.4064, ,43.6522,0.5979,79.29,0.4183,0.6591,0.754, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,26.5815,OK,0.3571,OK, , ,395,395,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5133,OK,-179.7663,OK,-218.1763,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,69,LEFTOPTION,M,,AF,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,313.2599,71.8245,0.2389, , , ,33.0618,0.4623, , ,38.76,53.97,163.9705,972.8855, ,44.9658,0.5904,78.64,0.4146,0.6535,0.7508, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,26.8587,OK,0.3515,OK, , ,601,601,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5119,OK,-178.1754,OK,-216.9382,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,70,LEFTCOMMAND,M,,N,1x1.25,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,312.6201,71.1823,0.2373, , , ,33.5837,0.4664, , ,37.6,52.82,155.302,1027.1597, ,44.1283,0.5897,78.75,0.4187,0.656,0.7488, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,27.054,OK,0.3524,OK, , ,457,457,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5116,OK,-178.8177,OK,-216.4163,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,71,SPACE,M,,P,1x1.5,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,286.1871,64.2781,0.2336, , , ,25.2183,0.4637, , ,39.06,60.77,160.6745,969.0195, ,36.1848,0.6042,78.99,0.4338,0.6674,0.765, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type A center,0, ,28.0933,OK,0.3706,OK, , ,396,396,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5313,OK,-185.7219,OK,-224.7817,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,72,RIGHTCOMMAND,M,,N,1x1.25,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,315.5441,71.1757,0.2352, , , ,30.2663,0.4574, , ,40.91,57.48,173.9354,1003.134, ,38.1951,0.5869,77.62,0.4262,0.6614,0.7562, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,32.9807,OK,0.3517,OK, , ,405,405,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.521,OK,-178.8243,OK,-219.7337,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,73,RIGHTOPTION,M,,AF,1x1,Large, ,2024-11-4 21:02,2024-11-4 21:02,16,306.018,72.6093,0.2467, , , ,30.3332,0.4524, , ,42.28,58.22,193.3062,916.908, ,42.1947,0.5901,77.14,0.416,0.6628,0.765, , , , , , , , ,NG,OK,NG,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type L center,0, ,30.4146,OK,0.3434,OK, , ,457,457,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5183,OK,-177.3907,OK,-219.6668,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,74,LEFT,M,,S,function,Small, ,2024-11-4 21:02,2024-11-4 21:02,16,250.9302,63.3293,0.2604, , , ,30.0561,0.4636, , ,33.27,52.54,153.8985,1188.1207, ,56.6084,0.6358,83.45,0.4192,0.6796,0.7619, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type S center,0, ,6.7209,OK,0.3754,OK, , ,397,397,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5015,OK,-186.6707,OK,-219.9439,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,75,UP,M,,T,function,Small, ,2024-11-4 21:02,2024-11-4 21:02,16,256.7933,62.9275,0.2533, , , ,30.3649,0.4639, , ,32.56,51.75,145.6296,1162.3079, ,54.9021,0.6254,82.83,0.4179,0.6712,0.755, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type S center,0, ,8.0254,OK,0.3721,OK, , ,397,397,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.5017,OK,-187.0725,OK,-219.6351,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,76,DOWN,M,,T,function,Small, ,2024-11-4 21:02,2024-11-4 21:02,16,261.0272,66.5319,0.2632, , , ,31.8652,0.4629, , ,34.67,52.11,162.9842,1146.7993, ,57.8338,0.6318,83.14,0.4119,0.6752,0.7599, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type S center,0, ,8.6981,OK,0.3686,OK, , ,468,468,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.4967,OK,-183.4681,OK,-218.1348,OK
3-0-46_1-0-0,MB240927V2148SS01LX50204301,IRI_JRS_30,Left,LEFT,X2143,77,RIGHT,M,,S,function,Small, ,2024-11-4 21:02,2024-11-4 21:02,16,265.4256,67.3975,0.2624, , , ,32.8225,0.4668, , ,34.58,51.3,159.0392,1091.5276, ,61.3693,0.6363,83.95,0.4073,0.6697,0.7579, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,AA-10,,Type S center,0, ,6.0282,OK,0.3739,OK, , ,429,429,600, ,40.1801,OK,39.2213,OK,57.6784,OK,39.4585,OK,0.4956,OK,-182.6025,OK,-217.1775,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,1,ESC,M,,H,1x1.5,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,284.5196,66.951,0.2473, , , ,26.2662,0.4875, , ,40.68,60.77,165.2505,1075.7936, ,35.9457,0.6075,79.02,0.4391,0.6864,0.7688, , , , , , , ,OK,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,31.0053,OK,0.3602,OK, , ,476,476,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5215,OK,-183.049,OK,-223.7338,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,2,F1,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,295.3218,69.765,0.2485, , , ,30.6454,0.4707, , ,39.12,56.07,171.4276,1065.4636, ,40.8085,0.5998,79.35,0.4243,0.6727,0.7558, , , , , , , ,0,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.9566,OK,0.3513,OK, , ,397,397,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5074,OK,-180.235,OK,-219.3546,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,3,F2,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,311.1255,69.1686,0.2349, , , ,29.9823,0.4591, , ,39.19,56.65,170.2257,1066.6016, ,42.5807,0.5952,79.82,0.4278,0.6626,0.7457, , , , , , , ,,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.5878,OK,0.3603,OK, , ,396,396,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5108,OK,-180.8314,OK,-220.0177,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,4,F3,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,313.772,69.9865,0.2357, , , ,33.2097,0.4525, , ,36.78,52.55,165.0656,1118.3021, ,46.6315,0.5951,80.77,0.4215,0.6572,0.7367, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,23.355,OK,0.3594,OK, , ,524,524,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5011,OK,-180.0135,OK,-216.7903,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,5,F4,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,296.8442,67.1611,0.2385, , , ,27.6762,0.4664, , ,39.48,58.79,168.8125,1064.3821, ,40.9304,0.6057,80.15,0.4341,0.6726,0.7557, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.2307,OK,0.3672,OK, , ,411,411,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5172,OK,-182.8389,OK,-222.3238,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,6,F5,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,297.8499,67.0638,0.2374, , , ,27.8619,0.4683, , ,39.2,58.45,165.481,1083.6315, ,41.2227,0.6105,80.51,0.439,0.6765,0.7583, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,25.8411,OK,0.3731,OK, , ,406,406,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5209,OK,-182.9362,OK,-222.1381,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,7,F6,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,308.2951,67.5884,0.2317, , , ,28.2973,0.4725, , ,39.29,58.13,159.2025,1078.8374, ,42.1645,0.6159,80.8,0.4484,0.6801,0.7623, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,25.424,OK,0.3842,OK, , ,418,418,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5305,OK,-182.4116,OK,-221.7027,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,8,F7,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,305.5061,66.1385,0.2289, , , ,27.3061,0.4708, , ,38.83,58.71,156.6443,1080.7833, ,41.5953,0.616,80.77,0.4518,0.6807,0.7627, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,24.5433,OK,0.3871,OK, , ,473,473,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5338,OK,-183.8615,OK,-222.6939,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,9,F8,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,294.8544,65.9674,0.2359, , , ,26.7105,0.4729, , ,39.26,59.51,161.5509,1105.3932, ,41.6609,0.6242,81.34,0.4511,0.6871,0.7674, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,24.3064,OK,0.3883,OK, , ,400,400,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5315,OK,-184.0326,OK,-223.2895,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,10,F9,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,293.3395,65.1755,0.2344, , , ,26.8375,0.4651, , ,38.34,58.82,161.9697,1045.5961, ,40.9211,0.6236,81.1,0.45,0.6844,0.7689, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,24.2544,OK,0.3892,OK, , ,406,406,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5345,OK,-184.8245,OK,-223.1625,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,11,F10,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,287.2263,66.5313,0.2437, , , ,27.862,0.4655, , ,38.67,58.12,169.7522,1071.0138, ,40.7933,0.6221,80.84,0.4431,0.6868,0.7695, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,25.7379,OK,0.3784,OK, , ,495,495,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5258,OK,-183.4688,OK,-222.138,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,12,F11,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,299.873,69.3783,0.2437, , , ,30.4682,0.4586, , ,38.91,56.08,176.1426,1003.47, ,41.9942,0.6099,79.88,0.4321,0.6758,0.7635, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.3842,OK,0.3662,OK, , ,454,454,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5198,OK,-180.6217,OK,-219.5318,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,13,F12,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,298.6758,69.3098,0.2444, , , ,30.4248,0.4663, , ,38.89,56.1,170.625,1020.959, ,42.772,0.6065,80.11,0.4263,0.6707,0.757, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.5378,OK,0.3621,OK, , ,410,410,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5127,OK,-180.6902,OK,-219.5752,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,14,TILDE,M,,AF,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,301.4924,69.304,0.2422, , , ,29.6657,0.4684, , ,39.64,57.19,170.707,1017.4423, ,40.4608,0.6044,79.58,0.4306,0.6729,0.7595, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.8432,OK,0.3622,OK, , ,452,452,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5173,OK,-180.696,OK,-220.3343,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,15,NUM1,M,,A,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,294.2761,68.1387,0.2438, , , ,28.7744,0.472, , ,39.36,57.77,168.08,1072.6023, ,38.5757,0.601,78.91,0.4352,0.6789,0.7615, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.563,OK,0.3572,OK, , ,408,408,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5178,OK,-181.8613,OK,-221.2256,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,16,NUM2,M,,A,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,280.2169,65.6523,0.2462, , , ,27.7665,0.4842, , ,37.89,57.71,155.2702,1187.717, ,38.3259,0.6094,79.79,0.4422,0.6884,0.7637, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.3265,OK,0.3632,OK, , ,406,406,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5176,OK,-184.3477,OK,-222.2335,OK
3-0-46_1-0-0,MB240927V2148SS01LX50230101,IRI_JRS_30,Right,RIGHT,X2143,17,NUM3,M,,A,1x1,Large, ,2024-11-4 21:01,2024-11-4 21:02,49,300.3751,69.7386,0.2445, , , ,30.9568,0.4707, , ,38.78,55.61,167.0185,985.0872, ,41.4012,0.6066,79.46,0.4297,0.6742,0.7634, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.3375,OK,0.3621,OK, , ,498,498,600, ,41.859,OK,41.0552,OK,56.5286,OK,41.4805,OK,0.5189,OK,-180.2614,OK,-219.0432,OK
